"X","date","variable","value","nprotest"
110,"1962-04-01","sadness",0.454948832373838,1.38629436111989
111,"1962-05-01","sadness",0.0824928664221602,1.38629436111989
112,"1962-06-01","sadness",0.44701322514849,1.94591014905531
113,"1962-07-01","sadness",0.395097660607986,2.63905732961526
114,"1962-08-01","sadness",0.30180925523792,2.484906649788
115,"1962-09-01","sadness",0.472720909745462,3.17805383034795
116,"1962-10-01","sadness",0.342319920743301,2.30258509299405
117,"1962-11-01","sadness",0.560649699989803,1.09861228866811
118,"1962-11-01","sadness",0.55189183505281,1.09861228866811
119,"1962-12-01","sadness",0.170311749901123,1.09861228866811
120,"1963-01-01","sadness",0.227618412024678,0
121,"1963-02-01","sadness",0.303945854432914,1.09861228866811
122,"1963-03-01","sadness",0.165225125110952,1.38629436111989
123,"1963-04-01","sadness",0.444732751533321,2.89037175789616
124,"1963-05-01","sadness",0.18667661849277,3.55534806148941
125,"1963-06-01","sadness",0.339367343921612,2.484906649788
126,"1963-07-01","sadness",0.275179183784685,3.49650756146648
127,"1963-08-01","sadness",0.108025908652817,3.29583686600433
128,"1963-09-01","sadness",0.381207841859381,3.71357206670431
129,"1963-10-01","sadness",0.445526816124316,2.83321334405622
130,"1963-11-01","sadness",0.644441288438171,2.39789527279837
131,"1963-11-01","sadness",0.532526451741102,2.39789527279837
132,"1963-12-01","sadness",0.234283162917696,2.56494935746154
133,"1964-01-01","sadness",0.216131535002967,1.6094379124341
134,"1964-02-01","sadness",0.211067435577384,2.39789527279837
135,"1964-03-01","sadness",0.15741848652244,2.56494935746154
136,"1964-04-01","sadness",0.301024916913246,2.77258872223978
137,"1964-05-01","sadness",0.162269835406868,3.29583686600433
138,"1964-06-01","sadness",0.1314906649206,2.484906649788
139,"1964-07-01","sadness",0.468072287136387,3.3322045101752
140,"1964-08-01","sadness",0.0530903485988321,2.484906649788
141,"1964-09-01","sadness",0.121081529962309,2.19722457733622
142,"1964-10-01","sadness",0.472682895343082,2.56494935746154
143,"1964-10-01","sadness",0.18303262288667,2.56494935746154
144,"1964-11-01","sadness",0.385624377884925,1.94591014905531
145,"1964-12-01","sadness",0.088036453606134,2.19722457733622
146,"1965-01-01","sadness",0.0843001982029907,1.09861228866811
147,"1965-02-01","sadness",0.176245795031028,2.83321334405622
148,"1965-03-01","sadness",0.135628157005969,3.58351893845611
149,"1965-04-01","sadness",0.189456790578694,2.19722457733622
150,"1965-05-01","sadness",0.261965555533346,2.89037175789616
151,"1965-06-01","sadness",0.323998489547997,2.63905732961526
152,"1965-07-01","sadness",0.325332711793813,3.68887945411394
153,"1965-08-01","sadness",0.271732632253635,2.77258872223978
154,"1965-09-01","sadness",0.0959166720243225,2.484906649788
155,"1965-10-01","sadness",0.195861808738961,2.99573227355399
156,"1965-10-01","sadness",0.08495301861445,2.99573227355399
157,"1965-11-01","sadness",0.399467339961255,2.63905732961526
158,"1965-12-01","sadness",0.182550226962999,2.77258872223978
159,"1960-01-01","fear",0.45194358223213,2.70805020110221
160,"1960-01-01","fear",0.491729132855401,2.70805020110221
161,"1960-02-01","fear",0.456878356356375,2.94443897916644
162,"1960-03-01","fear",0.176052851384449,3.61091791264422
163,"1960-04-01","fear",0.469220817697152,2.99573227355399
164,"1960-05-01","fear",0.647780275223271,2.19722457733622
165,"1960-06-01","fear",0.709328485658017,1.94591014905531
166,"1960-07-01","fear",0.260313257901081,1.09861228866811
167,"1960-08-01","fear",0.511136765103101,2.70805020110221
168,"1960-09-01","fear",0.1439480393653,2.30258509299405
169,"1960-10-01","fear",0.089517842691174,2.19722457733622
170,"1960-11-01","fear",0.128418373654237,2.19722457733622
171,"1960-12-01","fear",0.0789013470416516,1.6094379124341
172,"1960-12-01","fear",0.218768452767007,1.6094379124341
173,"1961-01-01","fear",0.338599772786624,2.30258509299405
174,"1961-02-01","fear",0.307041951163098,2.484906649788
175,"1961-03-01","fear",0.191332351012559,2.56494935746154
176,"1961-04-01","fear",0.22965600198735,1.38629436111989
177,"1961-05-01","fear",0.409360964161823,2.94443897916644
178,"1961-06-01","fear",0.321152097062518,2.56494935746154
179,"1961-07-01","fear",0.303539276797636,2.77258872223978
180,"1961-08-01","fear",0.369222409646059,2.19722457733622
181,"1961-09-01","fear",0.111877201298281,2.07944154167984
182,"1961-10-01","fear",0.197568013744155,1.38629436111989
183,"1961-11-01","fear",0.124422404101674,1.79175946922805
184,"1961-12-01","fear",0.236286367897312,1.38629436111989
185,"1961-12-01","fear",0.262294558533864,1.38629436111989
186,"1962-01-01","fear",0.318253226652198,2.07944154167984
187,"1962-02-01","fear",0.491689632824358,2.39789527279837
188,"1962-03-01","fear",0.400911360445693,2.484906649788
189,"1962-04-01","fear",0.47243115093736,1.38629436111989
190,"1962-05-01","fear",0.104475349910473,1.38629436111989
191,"1962-06-01","fear",0.267601352767207,1.94591014905531
192,"1962-07-01","fear",0.597042597290799,2.63905732961526
193,"1962-08-01","fear",0.14693475188583,2.484906649788
194,"1962-09-01","fear",0.211672274944679,3.17805383034795
195,"1962-10-01","fear",0.0549964462660506,2.30258509299405
196,"1962-11-01","fear",0.282714860698556,1.09861228866811
197,"1962-11-01","fear",0.260594102494705,1.09861228866811
198,"1962-12-01","fear",0.0792286155068406,1.09861228866811
199,"1963-01-01","fear",0.181741965939365,0
200,"1963-02-01","fear",0.326681991311175,1.09861228866811
201,"1963-03-01","fear",0.153460688900576,1.38629436111989
202,"1963-04-01","fear",0.48508732145762,2.89037175789616
203,"1963-05-01","fear",0.352459358705572,3.55534806148941
204,"1963-06-01","fear",0.373503512939338,2.484906649788
205,"1963-07-01","fear",0.203450607616938,3.49650756146648
206,"1963-08-01","fear",0.17150414391596,3.29583686600433
207,"1963-09-01","fear",0.426054595888473,3.71357206670431
208,"1963-10-01","fear",0.666045625366173,2.83321334405622
209,"1963-11-01","fear",0.334890511317361,2.39789527279837
210,"1963-11-01","fear",0.589235559999158,2.39789527279837
211,"1963-12-01","fear",0.47972162231686,2.56494935746154
212,"1964-01-01","fear",0.166928725093095,1.6094379124341
213,"1964-02-01","fear",0.305778510111225,2.39789527279837
214,"1964-03-01","fear",0.36216349027296,2.56494935746154
215,"1964-04-01","fear",0.271124718279026,2.77258872223978
216,"1964-05-01","fear",0.269967320516961,3.29583686600433
217,"1964-06-01","fear",0.147981358736358,2.484906649788
218,"1964-07-01","fear",0.208691293330539,3.3322045101752
219,"1964-08-01","fear",0.0580091983694449,2.484906649788
220,"1964-09-01","fear",0.0957116735797765,2.19722457733622
221,"1964-10-01","fear",0.290376699734394,2.56494935746154
222,"1964-10-01","fear",0.204255980620554,2.56494935746154
223,"1964-11-01","fear",0.109894308680949,1.94591014905531
224,"1964-12-01","fear",0.107285321926437,2.19722457733622
225,"1965-01-01","fear",0.133859242424332,1.09861228866811
226,"1965-02-01","fear",0.115242021352065,2.83321334405622
227,"1965-03-01","fear",0.077361327995985,3.58351893845611
228,"1965-04-01","fear",0.18783459932918,2.19722457733622
229,"1965-05-01","fear",0.185742037589082,2.89037175789616
230,"1965-06-01","fear",0.145727869368426,2.63905732961526
231,"1965-07-01","fear",0.328566803733214,3.68887945411394
232,"1965-08-01","fear",0.11270990343536,2.77258872223978
233,"1965-09-01","fear",0.151813467502879,2.484906649788
234,"1965-10-01","fear",0.291721376687526,2.99573227355399
235,"1965-10-01","fear",0.0707987656586369,2.99573227355399
236,"1965-11-01","fear",0.313977970987024,2.63905732961526
237,"1965-12-01","fear",0.0789920619644775,2.77258872223978
238,"1960-01-01","disgust",0.492216259695544,2.70805020110221
239,"1960-01-01","disgust",0.590885215225183,2.70805020110221
240,"1960-02-01","disgust",0.433646297126111,2.94443897916644
241,"1960-03-01","disgust",0.267848340468538,3.61091791264422
242,"1960-04-01","disgust",0.513734888250801,2.99573227355399
243,"1960-05-01","disgust",0.675923572078142,2.19722457733622
244,"1960-06-01","disgust",0.745523723043886,1.94591014905531
245,"1960-07-01","disgust",0.423072901383109,1.09861228866811
246,"1960-08-01","disgust",0.526165939186183,2.70805020110221
247,"1960-09-01","disgust",0.232850484090671,2.30258509299405
248,"1960-10-01","disgust",0.299460262991974,2.19722457733622
249,"1960-11-01","disgust",0.320536189033666,2.19722457733622
250,"1960-12-01","disgust",0.115665125591419,1.6094379124341
251,"1960-12-01","disgust",0.349884119028167,1.6094379124341
252,"1961-01-01","disgust",0.283510506059284,2.30258509299405
253,"1961-02-01","disgust",0.23328015576989,2.484906649788
254,"1961-03-01","disgust",0.142271485075087,2.56494935746154
255,"1961-04-01","disgust",0.273672163166623,1.38629436111989
256,"1961-05-01","disgust",0.391040840921325,2.94443897916644
257,"1961-06-01","disgust",0.350262445343446,2.56494935746154
258,"1961-07-01","disgust",0.428940452576687,2.77258872223978
259,"1961-08-01","disgust",0.4236268502338,2.19722457733622
260,"1961-09-01","disgust",0.287100940049088,2.07944154167984
261,"1961-10-01","disgust",0.163543593102666,1.38629436111989
262,"1961-11-01","disgust",0.278591958474645,1.79175946922805
263,"1961-12-01","disgust",0.318360034152625,1.38629436111989
264,"1961-12-01","disgust",0.461378975289263,1.38629436111989
265,"1962-01-01","disgust",0.464052036682834,2.07944154167984
266,"1962-02-01","disgust",0.390356074313919,2.39789527279837
267,"1962-03-01","disgust",0.309767127827103,2.484906649788
268,"1962-04-01","disgust",0.390727617886802,1.38629436111989
269,"1962-05-01","disgust",0.237344188066262,1.38629436111989
270,"1962-06-01","disgust",0.16662680609627,1.94591014905531
271,"1962-07-01","disgust",0.595869651569394,2.63905732961526
272,"1962-08-01","disgust",0.0965871779382376,2.484906649788
273,"1962-09-01","disgust",0.131995604343954,3.17805383034795
274,"1962-10-01","disgust",0.0392689909841355,2.30258509299405
275,"1962-11-01","disgust",0.120086619229329,1.09861228866811
276,"1962-11-01","disgust",0.113600276442875,1.09861228866811
277,"1962-12-01","disgust",0.188607072499813,1.09861228866811
278,"1963-01-01","disgust",0.297605375877191,0
279,"1963-02-01","disgust",0.355994306372174,1.09861228866811
280,"1963-03-01","disgust",0.214266322292542,1.38629436111989
281,"1963-04-01","disgust",0.515482162285532,2.89037175789616
282,"1963-05-01","disgust",0.525163310665936,3.55534806148941
283,"1963-06-01","disgust",0.315295766014643,2.484906649788
284,"1963-07-01","disgust",0.19282790034676,3.49650756146648
285,"1963-08-01","disgust",0.234590944887193,3.29583686600433
286,"1963-09-01","disgust",0.268592463475016,3.71357206670431
287,"1963-10-01","disgust",0.640133030229539,2.83321334405622
288,"1963-11-01","disgust",0.172695093342716,2.39789527279837
289,"1963-11-01","disgust",0.509918136221077,2.39789527279837
290,"1963-12-01","disgust",0.517566317508312,2.56494935746154
291,"1964-01-01","disgust",0.234122490339652,1.6094379124341
292,"1964-02-01","disgust",0.30148883108849,2.39789527279837
293,"1964-03-01","disgust",0.401248936452192,2.56494935746154
294,"1964-04-01","disgust",0.167415365377415,2.77258872223978
295,"1964-05-01","disgust",0.375058247195266,3.29583686600433
296,"1964-06-01","disgust",0.237995120404329,2.484906649788
297,"1964-07-01","disgust",0.253027704482665,3.3322045101752
298,"1964-08-01","disgust",0.237022049603372,2.484906649788
299,"1964-09-01","disgust",0.0451246856570692,2.19722457733622
300,"1964-10-01","disgust",0.269851698794151,2.56494935746154
301,"1964-10-01","disgust",0.463117907541518,2.56494935746154
302,"1964-11-01","disgust",0.139183817021313,1.94591014905531
303,"1964-12-01","disgust",0.299550467429394,2.19722457733622
304,"1965-01-01","disgust",0.267707471865846,1.09861228866811
305,"1965-02-01","disgust",0.257194470215094,2.83321334405622
306,"1965-03-01","disgust",0.224725971494627,3.58351893845611
307,"1965-04-01","disgust",0.263498252295946,2.19722457733622
308,"1965-05-01","disgust",0.359226500708997,2.89037175789616
309,"1965-06-01","disgust",0.148727222945044,2.63905732961526
310,"1965-07-01","disgust",0.214970521985999,3.68887945411394
311,"1965-08-01","disgust",0.181003001746362,2.77258872223978
312,"1965-09-01","disgust",0.163588200324858,2.484906649788
313,"1965-10-01","disgust",0.345165049730004,2.99573227355399
314,"1965-10-01","disgust",0.296032702529842,2.99573227355399
315,"1965-11-01","disgust",0.235882877350231,2.63905732961526
316,"1965-12-01","disgust",0.328097678053387,2.77258872223978
317,"1960-01-01","hope",0.233625862932634,2.70805020110221
318,"1960-01-01","hope",0.269896905126929,2.70805020110221
319,"1960-02-01","hope",0.53559643254945,2.94443897916644
320,"1960-03-01","hope",0.254110031927187,3.61091791264422
321,"1960-04-01","hope",0.24257144962021,2.99573227355399
322,"1960-05-01","hope",0.401677788899199,2.19722457733622
323,"1960-06-01","hope",0.386726143806391,1.94591014905531
324,"1960-07-01","hope",0.132939986329555,1.09861228866811
325,"1960-08-01","hope",0.416243025858888,2.70805020110221
326,"1960-09-01","hope",0.129130266343891,2.30258509299405
327,"1960-10-01","hope",0.113933915563038,2.19722457733622
328,"1960-11-01","hope",0.102611346016822,2.19722457733622
329,"1960-12-01","hope",0.286466057647182,1.6094379124341
330,"1960-12-01","hope",0.15818426450911,1.6094379124341
331,"1961-01-01","hope",0.327893115517516,2.30258509299405
332,"1961-02-01","hope",0.496785437913763,2.484906649788
333,"1961-03-01","hope",0.656115842871178,2.56494935746154
334,"1961-04-01","hope",0.169365361335744,1.38629436111989
335,"1961-05-01","hope",0.451419715731285,2.94443897916644
336,"1961-06-01","hope",0.409816125369168,2.56494935746154
337,"1961-07-01","hope",0.319679474707378,2.77258872223978
338,"1961-08-01","hope",0.244413084149215,2.19722457733622
339,"1961-09-01","hope",0.0714629759708687,2.07944154167984
340,"1961-10-01","hope",0.473396685586814,1.38629436111989
341,"1961-11-01","hope",0.0554176873201113,1.79175946922805
342,"1961-12-01","hope",0.215235168417702,1.38629436111989
343,"1961-12-01","hope",0.113734137512212,1.38629436111989
344,"1962-01-01","hope",0.118483308224362,2.07944154167984
345,"1962-02-01","hope",0.887610220384057,2.39789527279837
346,"1962-03-01","hope",0.866805842431273,2.484906649788
347,"1962-04-01","hope",0.744241560183407,1.38629436111989
348,"1962-05-01","hope",0.118843634111014,1.38629436111989
349,"1962-06-01","hope",0.570305218290894,1.94591014905531
350,"1962-07-01","hope",0.449237061042538,2.63905732961526
351,"1962-08-01","hope",0.738368931592844,2.484906649788
352,"1962-09-01","hope",0.811738577687285,3.17805383034795
353,"1962-10-01","hope",0.741276185118841,2.30258509299405
354,"1962-11-01","hope",0.831964238614264,1.09861228866811
355,"1962-11-01","hope",0.883930353968023,1.09861228866811
356,"1962-12-01","hope",0.207940922761641,1.09861228866811
357,"1963-01-01","hope",0.159699415552277,0
358,"1963-02-01","hope",0.28758769379583,1.09861228866811
359,"1963-03-01","hope",0.34717751470656,1.38629436111989
360,"1963-04-01","hope",0.346732766164769,2.89037175789616
361,"1963-05-01","hope",0.119557378493104,3.55534806148941
362,"1963-06-01","hope",0.451545720048694,2.484906649788
363,"1963-07-01","hope",0.634523161729702,3.49650756146648
364,"1963-08-01","hope",0.35247587469809,3.29583686600433
365,"1963-09-01","hope",0.730902562589594,3.71357206670431
366,"1963-10-01","hope",0.464813161708181,2.83321334405622
367,"1963-11-01","hope",0.803966970954167,2.39789527279837
368,"1963-11-01","hope",0.740147346494324,2.39789527279837
369,"1963-12-01","hope",0.217153322205081,2.56494935746154
370,"1964-01-01","hope",0.381515159802003,1.6094379124341
371,"1964-02-01","hope",0.365415187522434,2.39789527279837
372,"1964-03-01","hope",0.283507491094992,2.56494935746154
373,"1964-04-01","hope",0.556713401747576,2.77258872223978
374,"1964-05-01","hope",0.248762151573917,3.29583686600433
375,"1964-06-01","hope",0.233775473310992,2.484906649788
376,"1964-07-01","hope",0.554607840006926,3.3322045101752
377,"1964-08-01","hope",0.176147380116211,2.484906649788
378,"1964-09-01","hope",0.596350025426154,2.19722457733622
379,"1964-10-01","hope",0.701824048220301,2.56494935746154
380,"1964-10-01","hope",0.0816570058238172,2.56494935746154
381,"1964-11-01","hope",0.465295206140872,1.94591014905531
382,"1964-12-01","hope",0.190104761287192,2.19722457733622
383,"1965-01-01","hope",0.159726544681563,1.09861228866811
384,"1965-02-01","hope",0.127876417655047,2.83321334405622
385,"1965-03-01","hope",0.235511803262357,3.58351893845611
386,"1965-04-01","hope",0.310774014654051,2.19722457733622
387,"1965-05-01","hope",0.0772223403709012,2.89037175789616
388,"1965-06-01","hope",0.441768143611829,2.63905732961526
389,"1965-07-01","hope",0.593919906007208,3.68887945411394
390,"1965-08-01","hope",0.576380364492647,2.77258872223978
391,"1965-09-01","hope",0.400955822386741,2.484906649788
392,"1965-10-01","hope",0.331850445049923,2.99573227355399
393,"1965-10-01","hope",0.0845521321342687,2.99573227355399
394,"1965-11-01","hope",0.589396663214057,2.63905732961526
395,"1965-12-01","hope",0.254424786809631,2.77258872223978
396,"1960-01-01","pride",0.334904212099405,2.70805020110221
397,"1960-01-01","pride",0.352090139503935,2.70805020110221
398,"1960-02-01","pride",0.523702002475394,2.94443897916644
399,"1960-03-01","pride",0.169879837283946,3.61091791264422
400,"1960-04-01","pride",0.419255967981488,2.99573227355399
401,"1960-05-01","pride",0.659919493950632,2.19722457733622
402,"1960-06-01","pride",0.620278569678694,1.94591014905531
403,"1960-07-01","pride",0.187412560788912,1.09861228866811
404,"1960-08-01","pride",0.545943368480848,2.70805020110221
405,"1960-09-01","pride",0.0601039881965422,2.30258509299405
406,"1960-10-01","pride",0.0666572978339594,2.19722457733622
407,"1960-11-01","pride",0.0561209680994218,2.19722457733622
408,"1960-12-01","pride",0.151150872057009,1.6094379124341
409,"1960-12-01","pride",0.151661858847168,1.6094379124341
410,"1961-01-01","pride",0.290993731827943,2.30258509299405
411,"1961-02-01","pride",0.441292470591939,2.484906649788
412,"1961-03-01","pride",0.322852388257207,2.56494935746154
413,"1961-04-01","pride",0.17152224630408,1.38629436111989
414,"1961-05-01","pride",0.45278109368676,2.94443897916644
415,"1961-06-01","pride",0.362107325281832,2.56494935746154
416,"1961-07-01","pride",0.32620109035057,2.77258872223978
417,"1961-08-01","pride",0.350514688181126,2.19722457733622
418,"1961-09-01","pride",0.0793182913303355,2.07944154167984
419,"1961-10-01","pride",0.292217370283521,1.38629436111989
420,"1961-11-01","pride",0.0938641735807759,1.79175946922805
421,"1961-12-01","pride",0.235257398486402,1.38629436111989
422,"1961-12-01","pride",0.203721172253355,1.38629436111989
423,"1962-01-01","pride",0.277690055078958,2.07944154167984
424,"1962-02-01","pride",0.723055500494431,2.39789527279837
425,"1962-03-01","pride",0.653280870632557,2.484906649788
426,"1962-04-01","pride",0.639345107781956,1.38629436111989
427,"1962-05-01","pride",0.105720131887857,1.38629436111989
428,"1962-06-01","pride",0.427178213427367,1.94591014905531
429,"1962-07-01","pride",0.626528053292875,2.63905732961526
430,"1962-08-01","pride",0.314507971129067,2.484906649788
431,"1962-09-01","pride",0.478362159055965,3.17805383034795
432,"1962-10-01","pride",0.286325165296485,2.30258509299405
433,"1962-11-01","pride",0.586040224955228,1.09861228866811
434,"1962-11-01","pride",0.594668791467532,1.09861228866811
435,"1962-12-01","pride",0.128949195196907,1.09861228866811
436,"1963-01-01","pride",0.206694152009427,0
437,"1963-02-01","pride",0.376331666172679,1.09861228866811
438,"1963-03-01","pride",0.240085599767511,1.38629436111989
439,"1963-04-01","pride",0.496586596336573,2.89037175789616
440,"1963-05-01","pride",0.24979073305993,3.55534806148941
441,"1963-06-01","pride",0.427696617982268,2.484906649788
442,"1963-07-01","pride",0.387553934017648,3.49650756146648
443,"1963-08-01","pride",0.222521347921077,3.29583686600433
444,"1963-09-01","pride",0.518167351565451,3.71357206670431
445,"1963-10-01","pride",0.629560268876019,2.83321334405622
446,"1963-11-01","pride",0.685490678706113,2.39789527279837
447,"1963-11-01","pride",0.703336146818987,2.39789527279837
448,"1963-12-01","pride",0.360077340054954,2.56494935746154
449,"1964-01-01","pride",0.265555632568587,1.6094379124341
450,"1964-02-01","pride",0.414490341356928,2.39789527279837
451,"1964-03-01","pride",0.266406364347853,2.56494935746154
452,"1964-04-01","pride",0.308635316129557,2.77258872223978
453,"1964-05-01","pride",0.28307208881739,3.29583686600433
454,"1964-06-01","pride",0.17454998260783,2.484906649788
455,"1964-07-01","pride",0.341880872367841,3.3322045101752
456,"1964-08-01","pride",0.0410893729721852,2.484906649788
457,"1964-09-01","pride",0.124378852095413,2.19722457733622
458,"1964-10-01","pride",0.456074151881708,2.56494935746154
459,"1964-10-01","pride",0.0890053956766156,2.56494935746154
460,"1964-11-01","pride",0.329191572820719,1.94591014905531
461,"1964-12-01","pride",0.104511870524119,2.19722457733622
462,"1965-01-01","pride",0.0492428537259328,1.09861228866811
463,"1965-02-01","pride",0.0901123500182294,2.83321334405622
464,"1965-03-01","pride",0.140725301140265,3.58351893845611
465,"1965-04-01","pride",0.28814720623869,2.19722457733622
466,"1965-05-01","pride",0.184205107832881,2.89037175789616
467,"1965-06-01","pride",0.218880522606749,2.63905732961526
468,"1965-07-01","pride",0.445841449126214,3.68887945411394
469,"1965-08-01","pride",0.251669070155364,2.77258872223978
470,"1965-09-01","pride",0.135585393098233,2.484906649788
471,"1965-10-01","pride",0.230186032153354,2.99573227355399
472,"1965-10-01","pride",0.116234774912134,2.99573227355399
473,"1965-11-01","pride",0.37906992396302,2.63905732961526
474,"1965-12-01","pride",0.172408606933531,2.77258872223978
475,"1960-01-01","enthusiasm",0.0707290338287918,2.70805020110221
476,"1960-01-01","enthusiasm",0.0927939495615814,2.70805020110221
